UniprotID	logFC	AveExpr	t	P.Value	adj.P.Val	B	PG.Genes	PG.ProteinDescriptions	contrast
P42285	0.669544568488877	16.326856348721	3.78256160235971	0.0019118035035597	0.00932403104770997	-1.87326882230577	MTREX	Exosome RNA helicase MTR4	K57A_vs_Beads_str
Q969U6	2.00618685273815	15.207600799021	3.79239443657873	0.00192456368977546	0.0093654922373562	-1.87204256782521	FBXW5	F-box/WD repeat-containing protein 5	K57A_vs_Beads_str
Q5BKY9;Q8N9E0	1.92950014888709	13.4194254305673	3.77884593022044	0.00192613265989186	0.0093654922373562	-1.88073540873354	FAM133B;FAM133A	Protein FAM133B;Protein FAM133A	K57A_vs_Beads_str
Q9NSY1	0.838538688004595	13.0753487326533	3.77204390628311	0.00195264628595455	0.00948006822214187	-1.89440406165272	BMP2K	BMP-2-inducible protein kinase	K57A_vs_Beads_str
O95163	-0.530651025329771	17.3432110051146	-3.76788832818883	0.0019690257541242	0.00954517160445728	-1.90275472824092	ELP1	Elongator complex protein 1	K57A_vs_Beads_str
Q6IA86	-0.69905437129578	15.8255662602189	-3.76166308399067	0.00199382343637832	0.00965082609114446	-1.91526443658333	ELP2	Elongator complex protein 2	K57A_vs_Beads_str
Q53GS9	0.658287427119497	14.3786766655001	3.7597365710689	0.00200156135619352	0.00967371157715184	-1.91913579210316	USP39	U4/U6.U5 tri-snRNP-associated protein 2	K57A_vs_Beads_str
Q15293	-0.791200525707438	15.9081156930755	-3.75874077290948	0.00200557292310901	0.00967854560791648	-1.92113686278869	RCN1	Reticulocalbin-1	K57A_vs_Beads_str
O76094	0.67861055884222	14.7065280282247	3.75293349315396	0.0020291300565522	0.00977754722902365	-1.93280666520204	SRP72	Signal recognition particle subunit SRP72	K57A_vs_Beads_str
Q9NUL3	1.06914274616006	13.9796983314254	3.75209574635178	0.00203255138442459	0.00977937148134825	-1.93449012565789	STAU2	Double-stranded RNA-binding protein Staufen homolog 2	K57A_vs_Beads_str
O95400	0.634474122957167	15.1707248720371	3.74308056927086	0.00206974030270015	0.00994341604316636	-1.95260614091228	CD2BP2	CD2 antigen cytoplasmic tail-binding protein 2	K57A_vs_Beads_str
P28331	-0.512425704373538	15.9991359292239	-3.73656486515537	0.00209704620076149	0.0100595619242499	-1.96569933799565	NDUFS1	NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial	K57A_vs_Beads_str
Q9NZC9	-0.973221393124255	12.7136674499221	-3.7323878581307	0.0021147424166206	0.0101237525842338	-1.97409288712621	SMARCAL1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A-like protein 1	K57A_vs_Beads_str
Q13371	1.29610733613357	12.2201416516255	3.7319215383533	0.00211672736048697	0.0101237525842338	-1.97502993609598	PDCL	Phosducin-like protein	K57A_vs_Beads_str
Q8WUQ7	1.65529845560213	13.3324762104028	3.73050801644081	0.00212275569298618	0.0101374989558062	-1.97787034022851	CACTIN	Cactin	K57A_vs_Beads_str
Q96IT1	-1.10713272700339	14.9512390275005	-3.72633041326259	0.00214067379356692	0.0102079014429141	-1.98626497933039	ZNF496	Zinc finger protein 496	K57A_vs_Beads_str
Q9Y221	2.96532349720178	12.7631208481583	3.73230212546211	0.00214948309625687	0.0102252426509972	-1.98547549702105	NIP7	60S ribosome subunit biogenesis protein NIP7 homolog	K57A_vs_Beads_str
Q13601	1.37201241498438	13.4935876069928	3.72343605688341	0.00215317750542271	0.0102252426509972	-1.99208096133812	KRR1	KRR1 small subunit processome component homolog	K57A_vs_Beads_str
Q6P2E9	0.957598494079836	12.8275241026915	3.72327976597677	0.00215385478367303	0.0102252426509972	-1.99239501438037	EDC4	Enhancer of mRNA-decapping protein 4	K57A_vs_Beads_str
Q96CX2	-0.703465088600307	17.5604440045972	-3.71894907074639	0.00217270749233816	0.010299530797013	-2.00109711608814	KCTD12	BTB/POZ domain-containing protein KCTD12	K57A_vs_Beads_str
P28288	-0.879066031190954	13.894525454266	-3.71685409492235	0.00218188725421211	0.01032781389549	-2.00530672127981	ABCD3	ATP-binding cassette sub-family D member 3	K57A_vs_Beads_str
Q96KB5	1.58795922897212	12.0278928603747	3.71456728475332	0.00219195233762878	0.010360198254616	-2.00990176244888	PBK	Lymphokine-activated killer T-cell-originated protein kinase	K57A_vs_Beads_str
Q15084	-0.69519403347936	17.8230036954092	-3.70813682021022	0.0022205072862565	0.0104797509809521	-2.02282273021465	PDIA6	Protein disulfide-isomerase A6	K57A_vs_Beads_str
P35250	-1.03854660026645	12.450269553393	-3.69843476963282	0.0022643027821839	0.0106707758679458	-2.0423167948335	RFC2	Replication factor C subunit 2	K57A_vs_Beads_str
Q92796	0.79797164082842	13.8504256675871	3.69101887354489	0.0022983658854402	0.0108003520472765	-2.05721677264926	DLG3	Disks large homolog 3	K57A_vs_Beads_str
Q7L576	-0.617399324951714	15.200514034201	-3.69098574067904	0.00229851922848075	0.0108003520472765	-2.05728334178813	CYFIP1	Cytoplasmic FMR1-interacting protein 1	K57A_vs_Beads_str
P41743	0.810067723145552	15.0144847299417	3.68511330528342	0.00232586139963709	0.0109128737787352	-2.06908180298221	PRKCI	Protein kinase C iota type	K57A_vs_Beads_str
Q9NYB9	-0.67413669647097	15.6445805518922	-3.68252860897564	0.00233799963715559	0.0109538350347202	-2.0742746614246	ABI2	Abl interactor 2	K57A_vs_Beads_str
Q14203	-0.783638762316205	13.6436164926045	-3.67955979599665	0.00235202069071856	0.0110034854439148	-2.0802391440451	DCTN1	Dynactin subunit 1	K57A_vs_Beads_str
Q9BQG0	1.39077742431233	13.443810164416	3.66716736233748	0.00241146987871511	0.0112652095787651	-2.10513491458107	MYBBP1A	Myb-binding protein 1A	K57A_vs_Beads_str
Q04446	-4.90148356203861	12.7476578052642	-3.66581042540966	0.00247770367850516	0.0115547430765937	-2.12461394356185	GBE1	1,4-alpha-glucan-branching enzyme	K57A_vs_Beads_str
P55735	-1.08564421565578	14.8776775533467	-3.65313105859578	0.00248063868165827	0.0115547430765937	-2.13333051111888	SEC13	Protein SEC13 homolog	K57A_vs_Beads_str
P69849;Q5JPE7	-0.465533675875424	15.015615246888	-3.65015216445339	0.00249557376982761	0.011607487838243	-2.13931400339694	NOMO3;NOMO2	Nodal modulator 3;Nodal modulator 2	K57A_vs_Beads_str
O75342	-1.89829674830472	12.5128180000979	-3.64321303460575	0.00253071665242473	0.0117539354348166	-2.15325155539226	ALOX12B	Arachidonate 12-lipoxygenase, 12R-type	K57A_vs_Beads_str
Q9Y421	1.21866969102108	12.4712094362236	3.64030159117464	0.00254560973126913	0.0118060457089451	-2.15909906662234	FAM32A	Protein FAM32A	K57A_vs_Beads_str
P49406	0.601606130317185	16.3767297905788	3.63839804906563	0.00255539477681673	0.0118343498741916	-2.16292216693207	MRPL19	39S ribosomal protein L19, mitochondrial	K57A_vs_Beads_str
Q9H0E2	-1.30782458318407	13.6763127143729	-3.62976682482029	0.00260024103620277	0.0120247117846845	-2.18025637459998	TOLLIP	Toll-interacting protein	K57A_vs_Beads_str
Q8TA86	2.58519421980311	12.4861488273103	3.62334692136187	0.00263411142948601	0.0121638421470805	-2.19314859561042	RP9	Retinitis pigmentosa 9 protein	K57A_vs_Beads_str
Q96GX9	1.17496968261061	13.5347350770482	3.62165955727899	0.00264308725206288	0.0121784685759006	-2.19653695783701	APIP	Methylthioribulose-1-phosphate dehydratase	K57A_vs_Beads_str
P82912	0.574453637722874	15.1659547599129	3.62132750511682	0.00264485720783405	0.0121784685759006	-2.19720373805624	MRPS11	28S ribosomal protein S11, mitochondrial	K57A_vs_Beads_str
Q9UKN8	0.462435961688797	16.271251003444	3.61008975483993	0.00270546779631841	0.0124397331865056	-2.21976837310705	GTF3C4	General transcription factor 3C polypeptide 4	K57A_vs_Beads_str
P40429	0.92438338857125	18.1147903204023	3.60067349410714	0.00275733043964821	0.0126558485986783	-2.23867333680201	RPL13A	60S ribosomal protein L13a	K57A_vs_Beads_str
O75380	-0.813188567819008	12.7624301299515	-3.60013160660284	0.00276034532286045	0.0126558485986783	-2.23976121532211	NDUFS6	NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial	K57A_vs_Beads_str
O60749	0.961027658606664	12.9820917529851	3.59562218372322	0.00278556336704587	0.0127532772958482	-2.24881392417956	SNX2	Sorting nexin-2	K57A_vs_Beads_str
P67775	0.714287790341022	17.1176775896941	3.59263442668684	0.00280239944460029	0.0128121078448724	-2.25481158926171	PPP2CA	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform	K57A_vs_Beads_str
P35659	2.04815953465021	13.1587637406267	3.59137400743041	0.00280953262760999	0.0128264742402536	-2.25734170294662	DEK	Protein DEK	K57A_vs_Beads_str
Q9GZT3	-0.421279650326902	17.3461575359379	-3.58420939378915	0.00285042851501787	0.0129947194996701	-2.27172285088753	SLIRP	SRA stem-loop-interacting RNA-binding protein, mitochondrial	K57A_vs_Beads_str
O43707	-1.17558002027208	17.6305244868451	-3.59051833853	0.00286975204577894	0.0130642819761098	-2.27228328011616	ACTN4	Alpha-actinin-4	K57A_vs_Beads_str
Q9BYG3	-2.15865008320538	13.5692365563081	-3.57956700179244	0.00288991097587701	0.0131374453698285	-2.28401687937304	NIFK	MKI67 FHA domain-interacting nucleolar phosphoprotein	K57A_vs_Beads_str
O14734	-1.07402559275566	14.2086483539597	-3.57250939306313	0.0029185048388472	0.013248692870134	-2.29520458348333	ACOT8	Acyl-coenzyme A thioesterase 8	K57A_vs_Beads_str
P14866	0.812576641707388	15.0680517912316	3.57089629246031	0.00292801812140925	0.013273131512284	-2.29844174347486	HNRNPL	Heterogeneous nuclear ribonucleoprotein L	K57A_vs_Beads_str
Q8WWY3	0.572994900850112	14.9198141532341	3.56896820513387	0.0029394299865885	0.0133060957421063	-2.30231091546279	PRPF31	U4/U6 small nuclear ribonucleoprotein Prp31	K57A_vs_Beads_str
Q13523	1.8500283799396	11.5889330203044	3.5640451902877	0.00296877148746134	0.013420016259776	-2.31218962279273	PRPF4B	Serine/threonine-protein kinase PRP4 homolog	K57A_vs_Beads_str
Q6PJW8	-1.33940758998411	12.575175151263	-3.55647128510077	0.00301448885536297	0.0136075381757536	-2.3273862408783	CNST	Consortin	K57A_vs_Beads_str
Q9BY44	1.31973888652195	15.6017473808201	3.5572009992388	0.00306508296642574	0.0138165170464128	-2.33814563130823	EIF2A	Eukaryotic translation initiation factor 2A	K57A_vs_Beads_str
P62280	1.12240337230962	14.8882171402761	3.54566064388073	0.00308097307713456	0.0138686939354489	-2.34907398039954	RPS11	40S ribosomal protein S11	K57A_vs_Beads_str
Q15022	2.01801271728456	11.4643346109123	3.53317766222452	0.0031595782065557	0.0142026354627553	-2.37411173159623	SUZ12	Polycomb protein SUZ12	K57A_vs_Beads_str
Q9UBB6	-0.785730078889301	15.0567183197591	-3.5311918257612	0.00317226752208799	0.0142369533626326	-2.37809431491252	NCDN	Neurochondrin	K57A_vs_Beads_str
O75534	0.47219619911681	15.0205082949937	3.53059798523643	0.00317607204760658	0.0142369533626326	-2.37928523073507	CSDE1	Cold shock domain-containing protein E1	K57A_vs_Beads_str
Q9NPD3	0.68260894159344	17.2009536903467	3.52738655619171	0.00319672612067928	0.0143095790415922	-2.38572535795943	EXOSC4	Exosome complex component RRP41	K57A_vs_Beads_str
Q9Y5Q8	0.54661297715173	14.9395344339206	3.52630076116524	0.00320373981962371	0.0143210289016281	-2.38790270050836	GTF3C5	General transcription factor 3C polypeptide 5	K57A_vs_Beads_str
P62873	0.935319688241465	13.2646201033092	3.52560573357818	0.00320823746843423	0.0143212155882606	-2.38929641484926	GNB1	Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1	K57A_vs_Beads_str
Q9NR09	-0.995791465581885	13.3423339915983	-3.52416081713833	0.00321760809787685	0.0143431240313123	-2.39219379699877	BIRC6	Baculoviral IAP repeat-containing protein 6	K57A_vs_Beads_str
Q8N5F7	1.40049273480182	15.0134827414196	3.5207096664928	0.00328580251023787	0.014626827240865	-2.40850040144357	NKAP	NF-kappa-B-activating protein	K57A_vs_Beads_str
Q9NYL9	-1.09662353573836	15.501919791092	-3.50750025321463	0.00332766280715156	0.0147926808605603	-2.42559615864865	TMOD3	Tropomodulin-3	K57A_vs_Beads_str
Q92552	0.649886954414921	16.3234995715773	3.50221417494328	0.00336336509457792	0.0149307395220628	-2.43619177439981	MRPS27	28S ribosomal protein S27, mitochondrial	K57A_vs_Beads_str
P25398	0.630034611662115	19.207027646273	3.50127989026241	0.00336971515304591	0.0149382958646753	-2.43806437019354	RPS12	40S ribosomal protein S12	K57A_vs_Beads_str
Q96AY3	0.948017541484836	15.3551454210605	3.49842415379972	0.00338919947614311	0.0150039767442479	-2.44378792422058	FKBP10	Peptidyl-prolyl cis-trans isomerase FKBP10	K57A_vs_Beads_str
Q9NWU2	-0.627563869354519	14.4150087903955	-3.49771181184183	0.00339407729387519	0.0150049029195527	-2.44521556824286	GID8	Glucose-induced degradation protein 8 homolog	K57A_vs_Beads_str
O15235	0.99508702168332	15.0812123417892	3.49271254553039	0.0034285090209464	0.0151199894007565	-2.45523426759696	MRPS12	28S ribosomal protein S12, mitochondrial	K57A_vs_Beads_str
Q14CX7	1.74892672899113	12.4422168668789	3.49256674553026	0.00342951844217532	0.0151199894007565	-2.45552643965538	NAA25	N-alpha-acetyltransferase 25, NatB auxiliary subunit	K57A_vs_Beads_str
Q8IXB1	2.85436868071086	13.0303748471479	3.50178813999457	0.00343535098891954	0.0151249562717635	-2.45060965860714	DNAJC10	DnaJ homolog subfamily C member 10	K57A_vs_Beads_str
Q9UGN5	1.06482625101555	12.7227534538826	3.4896994777504	0.00344943020322911	0.0151522580748682	-2.46127203781774	PARP2	Poly [ADP-ribose] polymerase 2	K57A_vs_Beads_str
P53384	1.65415953649999	13.7692052635281	3.4886988508239	0.00345640634141761	0.0151522580748682	-2.46327706793331	NUBP1	Cytosolic Fe-S cluster assembly factor NUBP1	K57A_vs_Beads_str
Q01105	-0.704462092027931	19.7814121569143	-3.48848814304842	0.00345787715080141	0.0151522580748682	-2.46369927307711	SET	Protein SET	K57A_vs_Beads_str
Q9UHR5	1.54178019008192	12.1801738440413	3.48812551238977	0.00346040990259902	0.0151522580748682	-2.4644258887248	SAP30BP	SAP30-binding protein	K57A_vs_Beads_str
P20839	-1.30357119845613	13.502152913383	-3.48502363186505	0.00348215084035143	0.0152126338440913	-2.47064099717088	IMPDH1	Inosine-5'-monophosphate dehydrogenase 1	K57A_vs_Beads_str
A6NIR3;Q8TF27	1.08444245596409	13.1201773274247	3.48450267857373	0.00348581559829727	0.0152126338440913	-2.47168476761965	AGAP5;AGAP11	Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 5;Arf-GAP with GTPase, ANK repeat and PH domain-containing protein 11	K57A_vs_Beads_str
O60508	-1.18422363156892	12.4917013932554	-3.48399437888069	0.0034893950721713	0.0152126338440913	-2.47270317392029	CDC40	Pre-mRNA-processing factor 17	K57A_vs_Beads_str
Q6PGP7	-1.40325278113141	13.8164994713723	-3.483464387038	0.00349313123115724	0.0152126338440913	-2.4737650293214	TTC37	Tetratricopeptide repeat protein 37	K57A_vs_Beads_str
Q05086	2.36885878852237	14.0124612677844	3.49091268216521	0.00351627064813213	0.0152926845238115	-2.47325806309355	UBE3A	Ubiquitin-protein ligase E3A	K57A_vs_Beads_str
Q9UHV9	-0.547831600823374	14.6692705325121	-3.47634896823888	0.00354368154454558	0.0153910709245534	-2.48801976544218	PFDN2	Prefoldin subunit 2	K57A_vs_Beads_str
P30419	0.744124795913892	15.3620098913968	3.47157832443535	0.00357798412911908	0.0155190836585543	-2.49757577276412	NMT1	Glycylpeptide N-tetradecanoyltransferase 1	K57A_vs_Beads_str
Q9UNZ5	0.999110748972685	15.0885455189496	3.4698669493029	0.00359037051550697	0.015551820534824	-2.50100354391979	C19orf53	Leydig cell tumor 10 kDa protein homolog	K57A_vs_Beads_str
P09012	0.671007145947408	16.2667836967294	3.46791196892467	0.00360457267389565	0.0155805146348927	-2.50491907076062	SNRPA	U1 small nuclear ribonucleoprotein A	K57A_vs_Beads_str
Q8WWM7	-0.661354617572769	20.0871627909921	-3.46762112045891	0.00360669038219048	0.0155805146348927	-2.50550158025072	ATXN2L	Ataxin-2-like protein	K57A_vs_Beads_str
O60271	-0.872070205777135	14.4632238724858	-3.46620853900981	0.00361699334482444	0.0156040491412963	-2.5083306320953	SPAG9	C-Jun-amino-terminal kinase-interacting protein 4	K57A_vs_Beads_str
Q9Y4L1	0.696427130720108	13.591128745758	3.465383878083	0.00362302182455269	0.0156091047508208	-2.50998218010929	HYOU1	Hypoxia up-regulated protein 1	K57A_vs_Beads_str
P42771	0.635862982913476	15.4584581222474	3.46393883968198	0.00363360972816163	0.0156337639441921	-2.51287607884094	CDKN2A	Cyclin-dependent kinase inhibitor 2A	K57A_vs_Beads_str
Q16527	-1.2371998051215	12.7786091875749	-3.46247032458383	0.00364440143656226	0.0156576153321194	-2.51581688960809	CSRP2	Cysteine and glycine-rich protein 2	K57A_vs_Beads_str
P62875	-0.587743119293366	16.4208023743078	-3.46150334331891	0.00365152505566085	0.0156576153321194	-2.51775328433165	POLR2L	DNA-directed RNA polymerases I, II, and III subunit RPABC5	K57A_vs_Beads_str
P21333	-0.686904284961074	16.5915184818064	-3.46112942505223	0.00365428340239024	0.0156576153321194	-2.51850204913613	FLNA	Filamin-A	K57A_vs_Beads_str
Q71UM5	0.671736816949897	14.9006693266693	3.46053941934824	0.00365864004804657	0.0156576153321194	-2.51968351136378	RPS27L	40S ribosomal protein S27-like	K57A_vs_Beads_str
Q9BV44	0.752779933491516	13.4660998639304	3.45785136694463	0.00367855483131947	0.0157219085476872	-2.52506600974081	THUMPD3	THUMP domain-containing protein 3	K57A_vs_Beads_str
P08195	0.963708034743229	14.3369177924417	3.45644731327568	0.00368900011730855	0.0157456127184989	-2.52787731476559	SLC3A2	4F2 cell-surface antigen heavy chain	K57A_vs_Beads_str
P62753	1.18451999026767	18.0532044049691	3.46423710061127	0.00370937120618689	0.0158115637356561	-2.52635263991457	RPS6	40S ribosomal protein S6	K57A_vs_Beads_str
Q5RKV6	0.731050520611312	16.5740460123136	3.44389813737401	0.00378368860644882	0.0161069869948695	-2.55299983437803	EXOSC6	Exosome complex component MTR3	K57A_vs_Beads_str
P60468	-0.826594497754627	15.1553006289223	-3.43865782567174	0.0038239462430172	0.0162568296627742	-2.56348814591752	SEC61B	Protein transport protein Sec61 subunit beta	K57A_vs_Beads_str
P33552	1.45403583006201	11.318082545062	3.43638164328735	0.00384156598581872	0.0163101625870824	-2.56804339838233	CKS2	Cyclin-dependent kinases regulatory subunit 2	K57A_vs_Beads_str
Q9BSB4	-1.01268151002465	13.616175334725	-3.4347751479837	0.00385405067695487	0.0163415816302546	-2.57125826064091	ATG101	Autophagy-related protein 101	K57A_vs_Beads_str
Q9H307	0.581667446990744	15.1580117212582	3.43400707350536	0.00386003403311571	0.0163453878556441	-2.57279525551537	PNN	Pinin	K57A_vs_Beads_str
Q8N556	-2.60982406337414	14.0170145673302	-3.44332923094149	0.00386813533852559	0.0163554327452983	-2.56794591219576	AFAP1	Actin filament-associated protein 1	K57A_vs_Beads_str
P56537	1.15469719141749	13.4545090004242	3.43239994620939	0.00387258379563535	0.0163554327452983	-2.57601117723767	EIF6	Eukaryotic translation initiation factor 6	K57A_vs_Beads_str
O00232	-0.57571581743948	14.9859684749314	-3.43110132194772	0.00388275436562233	0.0163768668387273	-2.5786096707439	PSMD12	26S proteasome non-ATPase regulatory subunit 12	K57A_vs_Beads_str
P61421	-0.810920853909588	15.6935188944204	-3.42755797527446	0.00391064146665243	0.0164728724427535	-2.58569929331257	ATP6V0D1	V-type proton ATPase subunit d 1	K57A_vs_Beads_str
Q9BTE3	0.729336581525647	15.62832659437	3.4222779213717	0.0039525695540931	0.0166108917007913	-2.59626248123394	MCMBP	Mini-chromosome maintenance complex-binding protein	K57A_vs_Beads_str
Q8IYB8	0.459160047943278	14.7510832516982	3.42213087235936	0.00395374366866999	0.0166108917007913	-2.5965566428082	SUPV3L1	ATP-dependent RNA helicase SUPV3L1, mitochondrial	K57A_vs_Beads_str
P49023	-1.76524885519184	12.6278441025654	-3.41902767899139	0.00397860276797881	0.0166935108306578	-2.60276408698774	PXN	Paxillin	K57A_vs_Beads_str
